,Duration,Framework,Nodes
0,24.8818998337,RADICAL-Pilot,1
1,24.7518999577,RADICAL-Pilot,1
2,23.7736999989,RADICAL-Pilot,1
3,22.7404999733,RADICAL-Pilot,1
4,23.2187998295,RADICAL-Pilot,1
5,23.798500061,RADICAL-Pilot,1
6,23.067499876,RADICAL-Pilot,1
7,22.9440999031,RADICAL-Pilot,1
8,24.9319999218,RADICAL-Pilot,1
9,24.301199913,RADICAL-Pilot,1
10,20.7214999199,RADICAL-Pilot,1
11,24.9077000618,RADICAL-Pilot,1
12,25.1356999874,RADICAL-Pilot,1
13,21.8457000256,RADICAL-Pilot,1
14,21.7623000145,RADICAL-Pilot,1
15,19.5738999844,RADICAL-Pilot,1
16,20.3959000111,RADICAL-Pilot,1
17,23.9990000725,RADICAL-Pilot,1
18,24.426500082,RADICAL-Pilot,1
19,24.2546000481,RADICAL-Pilot,1
20,21.8770000935,RADICAL-Pilot,1
21,24.6143000126,RADICAL-Pilot,1
22,24.782200098,RADICAL-Pilot,1
23,23.2509999275,RADICAL-Pilot,1
24,25.2894001007,RADICAL-Pilot,1
25,25.4686000347,RADICAL-Pilot,1
26,22.4888000488,RADICAL-Pilot,1
27,25.7780001163,RADICAL-Pilot,1
28,25.8535001278,RADICAL-Pilot,1
29,24.4156999588,RADICAL-Pilot,1
30,25.5944998264,RADICAL-Pilot,1
31,25.7706000805,RADICAL-Pilot,1
32,24.2342998981,RADICAL-Pilot,1
33,25.6203000546,RADICAL-Pilot,1
34,26.2427999973,RADICAL-Pilot,1
35,20.605700016,RADICAL-Pilot,1
36,21.329100132,RADICAL-Pilot,1
37,25.5567998886,RADICAL-Pilot,1
38,21.5650000572,RADICAL-Pilot,1
39,18.9730000496,RADICAL-Pilot,1
40,19.994300127,RADICAL-Pilot,1
41,25.6236000061,RADICAL-Pilot,1
42,25.546900034,RADICAL-Pilot,1
43,25.4708001614,RADICAL-Pilot,1
44,24.5864999294,RADICAL-Pilot,1
45,22.1025998592,RADICAL-Pilot,1
46,25.4941000938,RADICAL-Pilot,1
47,23.7621002197,RADICAL-Pilot,1
48,25.0972001553,RADICAL-Pilot,1
49,24.0680000782,RADICAL-Pilot,1
50,23.8977000713,RADICAL-Pilot,1
51,23.7699999809,RADICAL-Pilot,1
52,25.3475999832,RADICAL-Pilot,1
53,23.3135998249,RADICAL-Pilot,1
54,25.2969999313,RADICAL-Pilot,1
55,22.9593000412,RADICAL-Pilot,1
56,25.2472999096,RADICAL-Pilot,1
57,22.0081000328,RADICAL-Pilot,1
58,23.8358001709,RADICAL-Pilot,1
59,21.0078001022,RADICAL-Pilot,1
60,25.3531000614,RADICAL-Pilot,1
61,19.3392000198,RADICAL-Pilot,1
62,21.2633998394,RADICAL-Pilot,1
63,19.1734001637,RADICAL-Pilot,1
64,20.2950000763,RADICAL-Pilot,1
65,24.3223998547,RADICAL-Pilot,1
66,24.4494001865,RADICAL-Pilot,1
67,25.2826001644,RADICAL-Pilot,1
68,21.8838999271,RADICAL-Pilot,1
69,25.4198999405,RADICAL-Pilot,1
70,24.9010000229,RADICAL-Pilot,1
71,22.0612001419,RADICAL-Pilot,1
72,24.7778999805,RADICAL-Pilot,1
73,24.7578001022,RADICAL-Pilot,1
74,24.3736000061,RADICAL-Pilot,1
75,25.4607999325,RADICAL-Pilot,1
76,22.9192998409,RADICAL-Pilot,1
77,23.5964000225,RADICAL-Pilot,1
78,24.980700016,RADICAL-Pilot,1
79,24.0464999676,RADICAL-Pilot,1
80,24.1275000572,RADICAL-Pilot,1
81,24.9086000919,RADICAL-Pilot,1
82,25.5346000195,RADICAL-Pilot,1
83,25.5116000175,RADICAL-Pilot,1
84,25.2351000309,RADICAL-Pilot,1
85,24.144299984,RADICAL-Pilot,1
86,19.4463999271,RADICAL-Pilot,1
87,22.7708001137,RADICAL-Pilot,1
88,19.8824000359,RADICAL-Pilot,1
89,23.0936000347,RADICAL-Pilot,1
90,22.5191998482,RADICAL-Pilot,1
91,24.7580001354,RADICAL-Pilot,1
92,25.8911998272,RADICAL-Pilot,1
93,24.9070999622,RADICAL-Pilot,1
94,25.4846999645,RADICAL-Pilot,1
95,24.755300045,RADICAL-Pilot,1
96,24.9910001755,RADICAL-Pilot,1
97,23.5587000847,RADICAL-Pilot,1
98,21.7816998959,RADICAL-Pilot,1
99,22.0596001148,RADICAL-Pilot,1
100,23.7393000126,RADICAL-Pilot,1
101,25.1150999069,RADICAL-Pilot,1
102,23.1816999912,RADICAL-Pilot,1
103,21.3501000404,RADICAL-Pilot,1
104,25.0422000885,RADICAL-Pilot,1
105,25.1164999008,RADICAL-Pilot,1
106,25.2461998463,RADICAL-Pilot,1
107,23.5174999237,RADICAL-Pilot,1
108,22.0376000404,RADICAL-Pilot,1
109,22.0564000607,RADICAL-Pilot,1
110,21.6724998951,RADICAL-Pilot,1
111,19.1828000546,RADICAL-Pilot,1
112,19.602399826,RADICAL-Pilot,1
113,24.9164001942,RADICAL-Pilot,1
114,24.9459002018,RADICAL-Pilot,1
115,24.3596999645,RADICAL-Pilot,1
116,20.682500124,RADICAL-Pilot,1
117,22.5145001411,RADICAL-Pilot,1
118,24.4847998619,RADICAL-Pilot,1
119,23.8698000908,RADICAL-Pilot,1
120,23.285900116,RADICAL-Pilot,1
121,24.5653998852,RADICAL-Pilot,1
122,25.1972999573,RADICAL-Pilot,1
123,25.1757998466,RADICAL-Pilot,1
124,24.3443000317,RADICAL-Pilot,1
125,24.9193999767,RADICAL-Pilot,1
126,22.8854999542,RADICAL-Pilot,1
127,25.2704000473,RADICAL-Pilot,1
128,24.843100071,RADICAL-Pilot,1
129,25.0197999477,RADICAL-Pilot,1
130,23.0298001766,RADICAL-Pilot,1
131,24.5186998844,RADICAL-Pilot,1
132,22.1317000389,RADICAL-Pilot,1
133,23.0515999794,RADICAL-Pilot,1
134,20.1619000435,RADICAL-Pilot,1
135,22.2855000496,RADICAL-Pilot,1
136,19.4958999157,RADICAL-Pilot,1
137,24.4179000854,RADICAL-Pilot,1
138,24.6419000626,RADICAL-Pilot,1
139,22.7629001141,RADICAL-Pilot,1
140,23.78820014,RADICAL-Pilot,1
141,20.597700119,RADICAL-Pilot,1
142,25.3989999294,RADICAL-Pilot,1
143,21.2547998428,RADICAL-Pilot,1
144,23.3784000874,RADICAL-Pilot,1
145,24.5596001148,RADICAL-Pilot,1
146,21.4761998653,RADICAL-Pilot,1
147,24.1640999317,RADICAL-Pilot,1
148,25.1435000896,RADICAL-Pilot,1
149,22.6001000404,RADICAL-Pilot,1
150,25.2936000824,RADICAL-Pilot,1
151,24.8633000851,RADICAL-Pilot,1
152,25.3447999954,RADICAL-Pilot,1
153,25.0139000416,RADICAL-Pilot,1
